timestamp,No_,Name,Search Name,Account Type,Global Dimension 1 Code,Global Dimension 2 Code,Account Category,Income_Balance,Debit_Credit,No_ 2,Blocked,Direct Posting,Reconciliation Account,New Page,No_ of Blank Lines,Indentation,Last Modified Date Time,Last Date Modified,Totaling,Consol_ Translation Method,Consol_ Debit Acc_,Consol_ Credit Acc_,Gen_ Posting Type,Gen_ Bus_ Posting Group,Gen_ Prod_ Posting Group,Picture,Automatic Ext_ Texts,Tax Area Code,Tax Liable,Tax Group Code,VAT Bus_ Posting Group,VAT Prod_ Posting Group,Exchange Rate Adjustment,Default IC Partner G_L Acc_ No,Omit Default Descr_ in Jnl_,Account Subcategory Entry No_,Cost Type No_,Default Deferral Template Code,Id
0x000000000006221B,2744,Investitionszulagen (frei),INVESTITIONSZULAGEN (FREI),0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2744,2744,0,,,NULL,0,,0,,,,0,,0,42,2744,,F96CB168-15AA-4696-8013-2184D82B4253
0x000000000006221D,2745,Ertr. Kapitalherabsetzung,ERTR. KAPITALHERABSETZUNG,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2745,2745,0,,,NULL,0,,0,,,,0,,0,42,2745,,1AF5D751-28FF-4DE3-B7EE-6474167765A5
0x000000000006221F,2750,Grundstückserträge,GRUNDSTÜCKSERTRÄGE,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2750,2750,0,,,NULL,0,,0,,,,0,,0,42,2750,,43C50198-8D58-41A9-9FF4-4CE33F44D325
0x0000000000062221,2790,Ertr. Verlustübernahme,ERTR. VERLUSTÜBERNAHME,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2790,2790,0,,,NULL,0,,0,,,,0,,0,42,2790,,E7CA3574-696B-4C74-9CEF-13572449FE77
0x0000000000062223,2792,Gewinne a. Gewinngemeinschaft,GEWINNE A. GEWINNGEMEINSCHAFT,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2792,2792,0,,,NULL,0,,0,,,,0,,0,42,2792,,48D41F47-38C5-4700-B4A6-9C7AB53B249E
0x0000000000062225,2794,Gewinne a. Gew/Teilgew-Vertrag,GEWINNE A. GEW/TEILGEW-VERTRAG,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2794,2794,0,,,NULL,0,,0,,,,0,,0,42,2794,,60B263D1-3EF3-4C89-8CA6-E8039BEF881A
0x0000000000062227,2795,Entn. Kapitalrücklagen,ENTN. KAPITALRÜCKLAGEN,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2795,2795,0,,,NULL,0,,0,,,,0,,0,42,2795,,A3AE5B42-B8BB-480B-A9CF-84CC7B1F367A
0x0000000000062229,2796,Entn. ges. Rücklagen,ENTN. GES. RÜCKLAGEN,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2796,2796,0,,,NULL,0,,0,,,,0,,0,42,2796,,B9805AE8-108C-434A-B7EA-BD24391F5851
0x000000000006222B,2797,Entn. satz. Rücklagen,ENTN. SATZ. RÜCKLAGEN,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2797,2797,0,,,NULL,0,,0,,,,0,,0,42,2797,,E2B3C630-8A5C-45F2-AD24-9AB61A5D7E55
0x000000000006222D,2798,Entn. Rücklage f. eig. Ant.,ENTN. RÜCKLAGE F. EIG. ANT.,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2798,2798,0,,,NULL,0,,0,,,,0,,0,42,2798,,69B92C42-86D7-41C5-9901-2713FC4872E1
0x000000000006222F,2799,Entn. anderer Gewinnrückl.,ENTN. ANDERER GEWINNRÜCKL.,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2799,2799,0,,,NULL,0,,0,,,,0,,0,42,2799,,D1D025F6-DFF6-4326-AA07-3B94987B8C0A
0x0000000000062231,2800,Summe sonstige Erträge,SUMME SONSTIGE ERTRÄGE,4,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,2700..2800,0,2800,2800,0,,,NULL,0,,0,,,,0,,0,42,,,E4076741-0B6E-4C45-9CDA-F0F73BD1A25C
0x0000000000062233,2860,Gewinnvortrag nach Verwendung,GEWINNVORTRAG NACH VERWENDUNG,3,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2860,2860,0,,,NULL,0,,0,,,,0,,0,42,,,34286C53-3FC1-40BF-BF17-E2EA88CB4942
0x0000000000062235,2862,Gewinnvortr. 40%  Vorb.,GEWINNVORTR. 40%  VORB.,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2862,2862,0,,,NULL,0,,0,,,,0,,0,42,2862,,65FFF1BA-2ADD-4B04-96C2-2CC59906D70E
0x0000000000062237,2864,Gewinnvortr. 0%  Vorb. (EK04),GEWINNVORTR. 0%  VORB. (EK04),0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2864,2864,0,,,NULL,0,,0,,,,0,,0,42,2864,,EC3560DD-EFB7-45E9-8D78-F3BC0468FEF6
0x0000000000062239,2866,Gewinnvortr. 0% Vorb. (EK02),GEWINNVORTR. 0% VORB. (EK02),0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2866,2866,0,,,NULL,0,,0,,,,0,,0,42,2866,,E0F499B5-0CAD-4167-A98C-BAED1505FCD2
0x000000000006223B,2868,Verlustvortrag nach Verwendung,VERLUSTVORTRAG NACH VERWENDUNG,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2868,2868,0,,,NULL,0,,0,,,,0,,0,42,2868,,EA51AA32-63FC-4D1C-9AC6-EF25E298106B
0x000000000006223D,2869,Vorträge a. n. Rechnung (GuV),VORTRÄGE A. N. RECHNUNG (GUV),0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2869,2869,0,,,NULL,0,,0,,,,0,,0,42,2869,,05D0E7DC-CA95-4808-9C95-2034F16BFE41
0x000000000006223F,2870,Vorabausschüttung,VORABAUSSCHÜTTUNG,0,,,6,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2870,2870,0,,,NULL,0,,0,,,,0,,0,42,2870,,A95E89FB-2B7E-418D-96FA-AA559FC91296
0x0000000000062241,2879,Summe Gewinn-/Verlustvortrag,SUMME GEWINN-/VERLUSTVORTRAG,4,,,6,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,2860..2879,0,2879,2879,0,,,NULL,0,,0,,,,0,,0,42,,,B5E47325-BC4A-4E09-B423-DFD319519CBA
0x0000000000061E29,2889,Verr. kalkulatorische Kosten,VERR. KALKULATORISCHE KOSTEN,3,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2889,2889,0,,,NULL,0,,0,,,,0,,0,28,,,6217D061-12DB-4DE4-ABE1-AD5691D16DBD
0x0000000000061E2B,2890,Verr. kalk. Unternehmerlohn,VERR. KALK. UNTERNEHMERLOHN,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2890,2890,0,,,NULL,0,,0,,,,0,,0,28,2890,,584D1E1C-0F60-465A-B10C-48F1B6E4393C
0x0000000000061E2D,2891,Verr. kalk. Miete und Pacht,VERR. KALK. MIETE UND PACHT,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2891,2891,0,,,NULL,0,,0,,,,0,,0,28,2891,,33C55ADA-89EA-407A-A0E7-92B88579D59B
0x0000000000061E2F,2892,Verr. kalk. Zinsen,VERR. KALK. ZINSEN,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2892,2892,0,,,NULL,0,,0,,,,0,,0,28,2892,,CFE7A0DD-ED06-49CE-AD0B-1D07652D338C
0x0000000000061E31,2893,Verr. kalk. Abschreibungen,VERR. KALK. ABSCHREIBUNGEN,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2893,2893,0,,,NULL,0,,0,,,,0,,0,28,2893,,6D941E2B-DE2F-44D2-9317-E817CE8CC2C0
0x0000000000061E33,2894,Verr. kalk. Wagnisse,VERR. KALK. WAGNISSE,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2894,2894,0,,,NULL,0,,0,,,,0,,0,28,2894,,C3F942E9-99A9-4DE2-9EB0-EAA2FC018044
0x0000000000061E35,2895,Verr. kalk. Lohn unentg. MA,VERR. KALK. LOHN UNENTG. MA,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2895,2895,0,,,NULL,0,,0,,,,0,,0,28,2895,,F9F343FF-D065-474C-8F05-1A5A2D82E20E
0x0000000000061E37,2990,Aufw./Ertr.a.Umrechnungsdiff.,AUFW./ERTR.A.UMRECHNUNGSDIFF.,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2990,2990,0,,,NULL,0,,0,,,,0,,0,28,2990,,923ECE71-7591-4AC1-AC57-629EFD05445E
0x0000000000061E39,2996,Summe Verr. kalkulator. Kosten,SUMME VERR. KALKULATOR. KOSTEN,4,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,2889..2996,0,2996,2996,0,,,NULL,0,,0,,,,0,,0,28,,,C7747C7D-6E32-4D30-9977-23C518C18D84
0x0000000000061E3B,2999,Materialaufwand,MATERIALAUFWAND,3,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,2999,2999,0,,,NULL,0,,0,,,,0,,0,28,,,85C02395-1EC2-40AF-B528-AFA2DBDBC56D
0x0000000000061E3D,3000,"Roh-, Hilfs- u. Betriebsstoffe","ROH-, HILFS- U. BETRIEBSSTOFFE",0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3000,3000,0,,,NULL,0,,0,,,,0,,0,28,3000,,AF2FE0C3-7D92-4113-8230-EA517A5140E5
0x0000000000061E3F,3090,Energiestoffe (Fertigung),ENERGIESTOFFE (FERTIGUNG),0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3090,3090,0,,,NULL,0,,0,,,,0,,0,28,3090,,962A8E4F-99D0-41F3-A60B-DF1DC78E5B96
0x0000000000061E41,3099,Summe Materialaufwand,SUMME MATERIALAUFWAND,4,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,2999..3099,0,3099,3099,0,,,NULL,0,,0,,,,0,,0,28,,,B1287EA5-3B1A-435F-A14D-B02C177341A8
0x0000000000061F14,3100,Fremdleistungen,FREMDLEISTUNGEN,3,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3100,3100,0,,,NULL,0,,0,,,,0,,0,30,,,DAA48A7E-18D5-481A-9A6E-1DE210575CCD
0x0000000000061F16,3110,Bauleist.inl.Unt.7 %VSt u.7 %USt,BAULEIST.INL.UNT.7 %VST U.7 %UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3110,3110,1,,,NULL,0,,0,,,,0,,0,30,3110,,4AD76EF9-AEF7-4105-9143-9677F3989093
0x0000000000061F18,3115,Leist.ausl.Unt.19 %VSt u.7 % USt,LEIST.AUSL.UNT.19 %VST U.7 % UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3115,3115,1,,,NULL,0,,0,,,,0,,0,30,3115,,9843BA0C-B6E5-4C22-B808-F38A3F8016F7
0x0000000000061F1A,3120,Bauleist.inl.Unt.19 %VSt u.19 %USt,BAULEIST.INL.UNT.19 %VST U.19 %UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3120,3120,1,,,NULL,0,,0,,,,0,,0,30,3120,,385A939F-AA56-40C4-9E53-48389240F089
0x0000000000061F1C,3125,Leist.ausl.Unt.19 %VSt u.19 % USt,LEIST.AUSL.UNT.19 %VST U.19 % UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3125,3125,1,,,NULL,0,,0,,,,0,,0,30,3125,,33E702D9-F76F-4890-8BEB-C22E31F13C9C
0x0000000000061F1E,3130,Baul.inl.Unt.o.VSt u.7 % USt,BAUL.INL.UNT.O.VST U.7 % UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3130,3130,1,,,NULL,0,,0,,,,0,,0,30,3130,,23355D4A-7354-4CE0-B59A-BF5A0D8C806D
0x0000000000061F20,3135,Leist.ausl.Unt.o.VSt u. 7 % USt,LEIST.AUSL.UNT.O.VST U. 7 % UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3135,3135,1,,,NULL,0,,0,,,,0,,0,30,3135,,C14EFCCE-9D1C-4B74-99A0-0CA3ABB98917
0x0000000000061F22,3140,Baul.inl.Unt.o.VSt u.19 %USt,BAUL.INL.UNT.O.VST U.19 %UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3140,3140,1,,,NULL,0,,0,,,,0,,0,30,3140,,DE0BC26E-F3DF-4F8C-AECF-D74B7BF4E148
0x0000000000061F24,3145,Leist.ausl.Unt.o.VSt u. 19 % USt,LEIST.AUSL.UNT.O.VST U. 19 % UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3145,3145,1,,,NULL,0,,0,,,,0,,0,30,3145,,C82653CB-CE02-4062-A1F0-4B503F285B52
0x0000000000061F26,3150,Summe Fremdleistungen,SUMME FREMDLEISTUNGEN,4,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,3100..3150,0,3150,3150,0,,,NULL,0,,0,,,,0,,0,30,,,0C485426-A0C0-4BC1-8F55-04A1DCC4CF5B
0x0000000000061E51,3200,Wareneingang,WARENEINGANG,3,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3200,3200,0,,,NULL,0,,0,,,,0,,0,28,,,34B8718F-AAC4-47F8-AB62-7A7FFA94D50C
0x0000000000061E53,3300,Wareneingang 7 % VSt,WARENEINGANG 7 % VST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3300,3300,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.7,0,,0,28,3300,,D0AA62E0-C5AB-4085-A10A-03A9D33D29C9
0x0000000000061E55,3400,Wareneingang 19 % VSt,WARENEINGANG 19 % VST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3400,3400,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.19,0,,0,28,,,E27E7FA8-E731-4150-8878-E548E582F5F5
0x0000000000061E57,3420,Innerg. Erw. 7 % VSt/USt,INNERG. ERW. 7 % VST/UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3420,3420,1,EU,HANDEL,NULL,0,,0,,EU,MWST.7,0,,0,28,3420,,7E2CFFB2-DED7-455B-9321-0AFB1A99A5C8
0x0000000000061E59,3425,Innerg. Erw. 19 % VSt/USt,INNERG. ERW. 19 % VST/UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3425,3425,1,EU,HANDEL,NULL,0,,0,,EU,MWST.19,0,,0,28,,,64B5C75E-2EB1-4E55-B824-2B9EF5D6E824
0x0000000000061E5B,3430,I. Erw. ohne VSt / 7 % USt,I. ERW. OHNE VST / 7 % UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3430,3430,1,,,NULL,0,,0,,,,0,,0,28,,,F5BF7B77-0960-4EC0-B9FA-46404B781751
0x0000000000061E5D,3435,I. Erw. ohne VSt / 19 % USt,I. ERW. OHNE VST / 19 % UST,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3435,3435,1,,,NULL,0,,0,,,,0,,0,28,,,27DC87B6-E8E3-4CAF-AA9C-A57E8E90EA02
0x0000000000061E5F,3550,Steuerfr. innerg. Erwerb,STEUERFR. INNERG. ERWERB,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3550,3550,1,EU,HANDEL,NULL,0,,0,,EU,OHNE MWST,0,,0,28,,,24F7C12E-65EF-469C-8E3C-07AAEF81142E
0x0000000000061E61,3559,Steuerfreie Einfuhren,STEUERFREIE EINFUHREN,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3559,3559,1,EXPORT,HANDEL,NULL,0,,0,,EXPORT,OHNE MWST,0,,0,28,,,F2D5360E-31A5-4FA8-BE75-1FA6E224EEC1
0x0000000000061E63,3598,Summe Wareneingang,SUMME WARENEINGANG,4,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,3200..3598,0,3598,3598,0,,,NULL,0,,0,,,,0,,0,28,,,BA2F1DBA-0898-45F4-A788-37642D33943C
0x0000000000061E65,3600,Nicht abziehb. VSt,NICHT ABZIEHB. VST,3,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3600,3600,0,,,NULL,0,,0,,,,0,,0,28,,,9A3523EA-5AD7-4A3F-841B-6FA087A2B910
0x0000000000061E67,3610,Nicht abziehb. VSt 7 %,NICHT ABZIEHB. VST 7 %,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3610,3610,0,,,NULL,0,,0,,,,0,,0,28,,,7C2D53CD-7732-4749-AE43-102AF0174DBD
0x0000000000061E69,3650,Nicht abziehb. VSt 19 %,NICHT ABZIEHB. VST 19 %,0,,,5,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3650,3650,0,,,NULL,0,,0,,,,0,,0,28,,,479C1E43-3670-4265-B33F-74F9693622C9
0x0000000000061E6B,3698,Summe nicht abziehb. VSt,SUMME NICHT ABZIEHB. VST,4,,,5,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,3600..3698,0,3698,3698,0,,,NULL,0,,0,,,,0,,0,28,,,C3A186D5-A1CE-4720-B075-BA3B3DCB92DB
0x0000000000061D8E,3700,Nachlässe,NACHLÄSSE,3,,,4,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3700,3700,0,,,NULL,0,,0,,,,0,,0,22,,,A9067546-8701-418B-B126-E0816F212FE4
0x0000000000061D90,3710,Nachlässe 7 % VSt,NACHLÄSSE 7 % VST,0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3710,3710,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.7,0,,0,22,,,E2D1FFB5-6FD1-49F8-A2DA-D6256A68BC47
0x0000000000061D92,3720,Nachlässe 19 % VSt,NACHLÄSSE 19 % VST,0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3720,3720,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.19,0,,0,22,,,B7EB68A6-4685-4524-93A5-50763D435553
0x0000000000061D94,3724,Nachlässe i. E. 7 % VSt/USt,NACHLÄSSE I. E. 7 % VST/UST,0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3724,3724,1,EU,HANDEL,NULL,0,,0,,EU,MWST.7,0,,0,22,,,4ED62579-8221-4570-841B-C6517DE7B7BC
0x0000000000061D96,3725,Nachlässe i. E. 19 % VSt/USt,NACHLÄSSE I. E. 19 % VST/UST,0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3725,3725,1,EU,HANDEL,NULL,0,,0,,EU,MWST.19,0,,0,22,,,8DBFB8FF-56D2-4EB0-8EA0-C49C78D9A141
0x0000000000061D98,3726,Erhaltener Rabatt,ERHALTENER RABATT,0,,,4,0,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3726,3726,0,,,NULL,0,,0,,,,0,,0,22,,,B16659A9-F0D7-449F-BC11-D80A16BC576B
0x0000000000061D9A,3728,Summe Nachlässe,SUMME NACHLÄSSE,4,,,4,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,3700..3728,0,3728,3728,0,,,NULL,0,,0,,,,0,,0,22,,,61F48B7A-919F-4830-A406-6D2230AA819F
0x0000000000061D9C,3729,Skonti/Boni/Rabatte,SKONTI/BONI/RABATTE,3,,,4,0,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3729,3729,0,,,NULL,0,,0,,,,0,,0,22,,,32DFA86B-F83D-448C-901F-37BEB56D2A7A
0x0000000000061D9E,3730,Erhaltene Skonti,ERHALTENE SKONTI,3,,,4,0,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3730,3730,0,,,NULL,0,,0,,,,0,,0,22,,,7171525E-0984-44E2-B4CC-FD57E1A897D2
0x0000000000061DA0,3731,Erh. Skonti 7 % VSt,ERH. SKONTI 7 % VST,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3731,3731,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.7,0,,0,22,,,0AFB2446-23D0-40E9-94E5-85FD9C1AA01E
0x0000000000061DA2,3732,Erh. Skonti 19 % VSt,ERH. SKONTI 19 % VST,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3732,3732,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.19,0,,0,22,,,700861E7-4571-4F2C-8695-BB203A232059
0x0000000000061DA4,3733,Erhaltene Zahlungstoleranz,ERHALTENE ZAHLUNGSTOLERANZ,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3733,3733,1,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,22,,,69701231-A45E-4C71-AA8B-21523AE0A5BF
0x0000000000061DA6,3734,Erhaltene Zahlungstoleranz,ERHALTENE ZAHLUNGSTOLERANZ,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3734,3734,1,INLAND,PRODUKTION,NULL,0,,0,,INLAND,MWST.19,0,,0,22,,,DE51C5FC-6090-4860-9E80-40177A419A49
0x0000000000061DA8,3736,Erhaltene Skonti,ERHALTENE SKONTI,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3736,3736,1,INLAND,PRODUKTION,NULL,0,,0,,INLAND,,0,,0,22,,,574902B3-EAD9-40E9-9987-FA985BC46F9B
0x0000000000061DAA,3737,Summe erhaltene Skonti,SUMME ERHALTENE SKONTI,4,,,4,0,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,3730..3737,0,3737,3737,0,,,NULL,0,,0,,,,0,,0,22,,,AD862967-9B8D-4557-87D6-01E6702E48B5
0x0000000000061DAC,3740,Erhaltene Boni,ERHALTENE BONI,3,,,4,0,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3740,3740,0,,,NULL,0,,0,,,,0,,0,22,,,8E65E902-A2FB-468B-903F-2B2539646C70
0x0000000000061DAE,3750,Erh. Boni 7 % VSt,ERH. BONI 7 % VST,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3750,3750,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.7,0,,0,22,,,C37920BB-BA75-4FAE-A957-D9CB0D08BD4C
0x0000000000061DB0,3760,Erh. Boni 19 % VSt,ERH. BONI 19 % VST,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3760,3760,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.19,0,,0,22,,,21E30B56-F9F6-4641-9EF0-72F1C54A2126
0x0000000000061DB2,3765,Summe Erhaltene Boni,SUMME ERHALTENE BONI,4,,,4,0,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,3740..3765,0,3765,3765,0,,,NULL,0,,0,,,,0,,0,22,,,F487C79A-7AD4-4435-874C-C9C4D02A6754
0x0000000000061DB4,3770,Erhaltene Rabatte,ERHALTENE RABATTE,3,,,4,0,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3770,3770,0,,,NULL,0,,0,,,,0,,0,22,,,525F5FED-62B6-4A6E-B7F0-F88970FCFC41
0x0000000000061DB6,3780,Erh. Rabatte 7 % VSt,ERH. RABATTE 7 % VST,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3780,3780,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.7,0,,0,22,,,81879E54-A2F0-49CD-990F-038AD4D40A3F
0x0000000000061DB8,3790,Erh. Rabatte 19 % VSt,ERH. RABATTE 19 % VST,0,,,4,0,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,3790,3790,1,INLAND,HANDEL,NULL,0,,0,,INLAND,MWST.19,0,,0,22,,,D4BDBABD-B37B-429C-8C12-C300C08B8CF4
0x0000000000061DBA,3795,Summe Erhaltene Boni,SUMME ERHALTENE BONI,4,,,4,0,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,3770..3795,0,3795,3795,0,,,NULL,0,,0,,,,0,,0,22,,,289A48F5-EF64-40F0-B639-4FE9D0A2E060
